Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1
70,0,21.7,41.26,18.79,46.2,24.1,39.29,20.7,40.79,20.6,49.56,7.59,55.7333333333333,21.26,35.9666666666667,21.79,38.79,20.89,45.9,7.3,753.766666666667,91.3333333333333,5.3333333333333295,23.666666666666696,5.93333333333333,12.68062184099108
70,0,21.7,41.23,18.79,46.6566666666667,24.033333333333296,39.23,20.7,40.863333333333294,20.6,49.56,7.656666666666669,55.2666666666667,21.23,35.8266666666667,21.79,38.79,20.89,45.9,7.349999999999999,753.783333333333,91.1666666666667,5.16666666666667,23.8333333333333,5.96666666666667,13.092040026094764
100,0,21.7,41.363333333333294,18.79,46.863333333333294,23.963333333333296,39.0,20.7,41.1566666666667,20.6,49.53,7.72666666666667,54.723333333333294,21.23,35.8266666666667,21.79,38.79,20.89,45.83333333333329,7.4,753.7999999999998,91.0,5.0,24.0,6.0,19.8994544101879
60,10,21.7,41.66666666666671,18.79,46.963333333333296,23.89,38.933333333333294,20.7,41.363333333333294,20.6,49.59,7.849999999999999,54.495,21.2,35.79,21.7,38.79,20.963333333333296,45.6266666666667,7.383333333333329,753.8333333333329,90.6666666666667,5.0,24.3333333333333,5.93333333333333,41.769917390774935
60,0,21.76,42.2,18.79,47.223333333333294,23.79,38.79,20.7,41.4,20.6,49.5266666666667,7.93333333333333,53.9233333333333,21.2,35.73,21.6333333333333,38.73,20.89,45.4,7.366666666666669,753.866666666667,90.3333333333333,5.0,24.666666666666696,5.86666666666667,7.179955521132797
70,30,21.79,42.39,18.89,47.4,23.73,38.6566666666667,20.76,41.1266666666667,20.6,49.19333333333329,8.06666666666667,53.39,21.2,35.56,21.6,38.7,20.89,45.1266666666667,7.349999999999999,753.9,90.0,5.0,25.0,5.8,27.44720118353144
90,20,21.79,42.53,18.89,47.4,23.745,38.645,20.7,41.0,20.6333333333333,50.33,8.13,52.6,21.1333333333333,35.5,21.533333333333296,38.6266666666667,20.89,44.9666666666667,7.3333333333333295,753.9333333333329,89.6666666666667,5.0,25.3333333333333,5.73333333333333,28.911056101787835
70,30,21.79,42.26,19.0,47.1333333333333,23.7,38.56,20.7675,40.95,20.76,50.1966666666667,8.189999999999998,52.0666666666667,21.1,35.4,21.5,38.6266666666667,20.89,44.7666666666667,7.31666666666667,753.966666666667,89.3333333333333,5.0,25.666666666666696,5.66666666666667,39.596738375257694
180,30,21.79,42.1266666666667,19.06666666666669,46.8,23.7,38.433333333333294,20.8566666666667,41.1333333333333,20.76,48.823333333333295,8.49,53.0,21.1,35.3266666666667,21.5,38.6266666666667,20.89,44.2966666666667,7.3,754.0,89.0,5.0,26.0,5.6,0.6451168213970959
210,20,21.79,41.9666666666667,19.2,46.5266666666667,23.7,38.433333333333294,20.89,41.2,20.745,47.82,8.867499999999998,51.895,21.1,35.29,21.39,38.53,20.89,43.963333333333296,7.3333333333333295,754.0,88.6666666666667,5.0,26.5,5.5833333333333295,16.639828018378466
130,30,21.8566666666667,41.9,19.2,46.2666666666667,23.6333333333333,38.433333333333294,20.963333333333296,41.2,20.76,47.53,9.12666666666667,50.1333333333333,21.1,35.29,21.39,38.695,20.82333333333329,43.9266666666667,7.366666666666669,754.0,88.3333333333333,5.0,27.0,5.56666666666667,1.5513466438278556
80,20,21.89,41.995,19.32333333333329,46.2,23.6,38.4,21.0,41.2,20.76,47.8666666666667,9.46,48.793333333333294,21.1,35.2,21.32333333333329,38.863333333333294,20.89,44.46,7.4,754.0,88.0,5.0,27.5,5.55,1.1152724735438824
80,20,21.89,42.1266666666667,19.39,46.2,23.533333333333296,38.4666666666667,21.06666666666669,41.33333333333329,20.7,48.33333333333329,9.733333333333327,47.4,21.1,35.2,21.29,38.933333333333294,20.963333333333296,45.0,7.43333333333333,754.0,87.6666666666667,5.0,28.0,5.53333333333333,45.79254732234404
80,0,21.89,42.26,19.56666666666669,46.463333333333296,23.5,38.4666666666667,21.1333333333333,41.3266666666667,20.7,48.363333333333294,10.13,44.39,21.1,35.2,21.29,39.0,20.963333333333296,45.1333333333333,7.46666666666667,754.0,87.3333333333333,5.0,28.5,5.51666666666667,32.793263474013656
70,0,21.89,42.433333333333294,19.8266666666667,47.05666666666671,23.4266666666667,38.4,21.2,41.4666666666667,20.7,48.23,10.59,41.9233333333333,21.1,35.2,21.2,39.0,21.1,45.19333333333329,7.5,754.0,87.0,5.0,29.0,5.5,37.28327209828421
90,0,21.89,42.5,20.29,46.3,23.39,38.53,21.29,41.56,20.7,48.09,10.96,37.99,21.1,35.1266666666667,21.2,39.0,21.1,44.86,7.81666666666667,754.0,86.0,5.16666666666667,29.0,5.633333333333329,2.8684567427262664
60,0,21.89,42.7666666666667,20.29,45.9666666666667,23.32333333333329,38.59,21.29,41.433333333333294,20.7,48.03,11.16,35.79,21.06666666666669,34.9666666666667,21.2,38.863333333333294,21.1,44.79,8.13333333333333,754.0,85.0,5.3333333333333295,29.0,5.76666666666667,22.45477037504316
60,10,21.963333333333296,42.9666666666667,20.245,46.395,23.29,38.73,21.29,41.4,20.7,47.9666666666667,11.49,32.0933333333333,21.0,34.8266666666667,21.2,38.73,21.0,44.6633333333333,8.449999999999998,754.0,84.0,5.5,29.0,5.9,2.827577607240528
80,0,22.0,43.1266666666667,20.29,46.46,23.29,38.79,21.29,41.3266666666667,20.7,47.9,11.8233333333333,28.6333333333333,21.0,34.6633333333333,21.1,38.6633333333333,21.0,44.39,8.76666666666667,754.0,83.0,5.66666666666667,29.0,6.03333333333333,30.19258928252384
80,0,21.9266666666667,43.26,20.29,46.0,23.29,38.9,21.32333333333329,41.2,20.6666666666667,47.723333333333294,11.9725,26.075,21.0,34.53,21.1,38.53,21.0,44.3266666666667,9.08333333333333,754.0,82.0,5.8333333333333295,29.0,6.16666666666667,3.792280785273761
70,0,21.9266666666667,43.59,20.29,45.9,23.23,38.9666666666667,21.39,41.2,20.6,47.463333333333296,12.0,25.05,21.0,34.4,21.1,38.5,21.0,44.2666666666667,9.4,754.0,81.0,6.0,29.0,6.3,18.734137620776888
60,0,22.0,44.863333333333294,20.29,46.1,23.2,39.1266666666667,21.39,41.1266666666667,20.6,47.4,12.0,25.1,21.05,34.45,21.06666666666669,38.6633333333333,21.0,43.863333333333294,9.483333333333327,754.0,79.1666666666667,5.8333333333333295,30.8333333333333,6.03333333333333,33.98527237586677
90,10,22.0,45.3966666666667,20.4266666666667,46.43,23.2,39.4,21.39,41.26,20.6,47.3266666666667,12.2,24.3988888888889,21.0,34.4,21.033333333333296,38.8266666666667,21.0,43.59,9.56666666666667,754.0,77.3333333333333,5.66666666666667,32.66666666666669,5.76666666666667,46.51840755250305
100,0,22.0,45.323333333333295,20.56666666666669,46.09666666666671,23.2,39.5,21.39,41.2,20.6,47.26,12.4,23.6977777777778,21.0,34.4,21.0166666666667,38.76333333333329,21.0,43.2966666666667,9.65,754.0,75.5,5.5,34.5,5.5,24.38994240947068
80,0,22.0,45.0933333333333,20.66333333333329,45.83333333333329,23.2,39.56,21.39,41.33333333333329,20.6,47.2,12.6,22.9966666666667,21.0,34.4,21.0,38.7,21.0,42.963333333333296,9.733333333333327,754.0,73.6666666666667,5.3333333333333295,36.33333333333329,5.23333333333333,23.663307901006192
100,20,22.0,44.55,20.93,45.16666666666671,23.2,39.59,21.533333333333296,41.7666666666667,20.6,47.09,12.7083333333333,21.980787037037,21.01111111111109,34.3444444444444,21.0208333333333,38.72916666666671,21.0,42.59,9.81666666666667,754.0,71.8333333333333,5.16666666666667,38.16666666666669,4.96666666666667,33.10635635862127
90,20,22.0,43.863333333333294,21.1,44.19333333333329,23.1333333333333,39.5,21.6,42.29,20.6,46.9,12.8166666666667,20.9649074074074,21.0222222222222,34.2888888888889,21.0416666666667,38.7583333333333,21.0,42.723333333333294,9.9,754.0,70.0,5.0,40.0,4.7,20.124571060296148
70,0,22.0,43.463333333333296,21.033333333333296,43.8,23.2,39.5,21.6,42.363333333333294,20.6,46.745,12.925,19.9490277777778,21.033333333333296,34.2333333333333,21.0625,38.7875,21.0,42.69333333333329,9.96666666666667,753.9333333333329,70.3333333333333,5.16666666666667,37.66666666666669,4.8333333333333295,5.738107638899237
70,0,22.0,43.4,21.0,43.5266666666667,23.2,39.59666666666671,21.6,42.59,20.6,46.6633333333333,13.0333333333333,18.933148148148096,21.0444444444444,34.1777777777778,21.0833333333333,38.8166666666667,21.0,42.3,10.0333333333333,753.866666666667,70.6666666666667,5.3333333333333295,35.3333333333333,4.96666666666667,43.65326508414
60,0,22.0,42.9475,21.0,43.4,23.2,39.863333333333294,21.6,42.39,20.6,46.59,13.1416666666667,17.9172685185185,21.0555555555556,34.1222222222222,21.1041666666667,38.845833333333296,21.0,41.69333333333329,10.1,753.7999999999998,71.0,5.5,33.0,5.1,44.16491707088426
60,0,21.9266666666667,42.6566666666667,20.89,43.1633333333333,23.2,39.79,21.533333333333296,41.99,20.6,46.4666666666667,13.25,16.9013888888889,21.06666666666669,34.0666666666667,21.125,38.875,20.9266666666667,41.36,10.1666666666667,753.733333333333,71.3333333333333,5.66666666666667,30.666666666666696,5.23333333333333,42.949336813762784
60,0,21.89,42.363333333333294,20.89,43.03,23.2,39.73,21.533333333333296,41.59666666666671,20.6,46.4,13.3583333333333,15.8855092592593,21.0777777777778,34.0111111111111,21.1458333333333,38.9041666666667,20.9266666666667,40.99,10.2333333333333,753.6666666666669,71.6666666666667,5.8333333333333295,28.3333333333333,5.36666666666667,9.165831294376405
60,10,21.963333333333296,42.1566666666667,20.9266666666667,42.723333333333294,23.1666666666667,39.56,21.5,41.223333333333294,20.6,46.2,13.4666666666667,14.8696296296296,21.088888888888896,33.9555555555556,21.1666666666667,38.933333333333294,20.9266666666667,40.6566666666667,10.3,753.6,72.0,6.0,26.0,5.5,23.068551544565707
140,0,21.963333333333296,42.1333333333333,21.0,42.463333333333296,23.1,39.5,21.5,40.963333333333296,20.6,46.1266666666667,13.575,13.85375,21.1,33.9,21.2,38.9,20.945,40.545,10.3333333333333,753.483333333333,71.3333333333333,6.5,28.3333333333333,5.36666666666667,32.478602265473455
120,0,21.89,42.5266666666667,21.06666666666669,42.26,23.1,39.363333333333294,21.463333333333296,40.9,20.6,46.0266666666667,13.5328571428571,14.6083333333333,21.09523809523809,33.9566666666667,21.2,39.025,20.9266666666667,40.223333333333294,10.3666666666667,753.366666666667,70.6666666666667,7.0,30.666666666666696,5.23333333333333,37.85980379907414
90,10,22.0,42.56,21.0,42.32,23.1,39.29,21.39,40.8266666666667,20.6,45.9,13.4907142857143,15.3629166666667,21.0904761904762,34.0133333333333,21.26,39.46,20.9266666666667,39.963333333333296,10.4,753.25,70.0,7.5,33.0,5.1,43.019340990576886
110,0,22.06666666666669,42.56,20.9266666666667,42.56,23.1,39.26,21.39,40.6333333333333,20.6,45.9,13.4485714285714,16.1175,21.0857142857143,34.07,21.436666666666696,39.7066666666667,20.89,39.79,10.4333333333333,753.1333333333331,69.3333333333333,8.0,35.3333333333333,4.96666666666667,21.95897063938901
100,20,22.06666666666669,42.4,20.79,42.5266666666667,23.1,39.2,21.39,40.433333333333294,20.6,45.9,13.4064285714286,16.8720833333333,21.0809523809524,34.1266666666667,21.6133333333333,39.9533333333333,20.89,39.79,10.4666666666667,753.016666666667,68.6666666666667,8.5,37.66666666666669,4.8333333333333295,18.848826654721048
110,20,22.0,42.0,20.73,42.3266666666667,23.1,39.1633333333333,21.39,40.4,20.6,45.9,13.3642857142857,17.6266666666667,21.0761904761905,34.1833333333333,21.79,40.2,20.8566666666667,39.76,10.5,752.9,68.0,9.0,40.0,4.7,32.39610985619947
90,30,22.0,41.723333333333294,20.7,42.26,23.1,39.03,21.39,40.4,20.6,45.863333333333294,13.3221428571429,18.38125,21.0714285714286,34.24,21.79,40.2,20.8566666666667,39.6266666666667,10.4666666666667,752.866666666667,68.3333333333333,9.0,40.0,4.75,31.51660917792469
100,20,22.0,41.53,20.7,42.09,23.1,38.9666666666667,21.39,40.5,20.6,45.79,13.28,19.13583333333329,21.06666666666669,34.2966666666667,22.0,40.4,20.84,39.395,10.4333333333333,752.8333333333329,68.6666666666667,9.0,40.0,4.8,12.162170675583184
110,20,22.0,41.345,20.7,41.9666666666667,23.05,38.845,21.39,40.5,20.6,45.7,13.2378571428571,19.89041666666669,21.0619047619048,34.3533333333333,22.0,40.495,20.8566666666667,39.363333333333294,10.4,752.7999999999998,69.0,9.0,40.0,4.85,10.422473109792916
110,30,22.0,41.23,20.7,41.9,23.0,38.79,21.5,40.6566666666667,20.6,45.6266666666667,13.1957142857143,20.645,21.0571428571429,34.41,22.1,40.5975,20.8566666666667,39.26,10.3666666666667,752.766666666667,69.3333333333333,9.0,40.0,4.9,30.41532108327373
110,20,22.0,41.09,20.7,41.79,23.0,38.7225,21.5,40.79,20.6,45.56,13.1535714285714,21.3995833333333,21.052380952381,34.4666666666667,22.2,40.7,20.79,39.2,10.3333333333333,752.733333333333,69.6666666666667,9.0,40.0,4.95,37.19611068954691
110,20,21.9266666666667,41.03,20.7,41.79,23.0,38.7,21.56666666666669,40.73,20.6,45.5,13.1114285714286,22.1541666666667,21.047619047619,34.5233333333333,22.23,40.7666666666667,20.8566666666667,39.223333333333294,10.3,752.7,70.0,9.0,40.0,5.0,13.541042676661164
120,20,21.89,41.0,20.6666666666667,41.76,23.0,38.59,21.6,40.7,20.6,45.5,13.0692857142857,22.90875,21.04285714285709,34.58,22.3566666666667,40.9,20.79,39.1633333333333,10.4666666666667,752.616666666667,70.3333333333333,9.0,40.0,5.23333333333333,38.217703136615455
100,20,21.89,40.933333333333294,20.6,41.76,23.0,38.545,21.6,40.645,20.6,45.475,13.0271428571429,23.66333333333329,21.0380952380952,34.6366666666667,22.39,40.9,20.79,39.09,10.6333333333333,752.533333333333,70.6666666666667,9.0,40.0,5.46666666666667,21.62246375810355
120,0,21.963333333333296,40.9,20.6,41.79,23.033333333333296,38.53,21.6,40.73,20.6,45.4,12.985,24.41791666666669,21.033333333333296,34.6933333333333,22.6,41.09,20.79,39.03,10.8,752.45,71.0,9.0,40.0,5.7,38.854700152296566
100,10,21.945,40.9,20.533333333333296,41.863333333333294,23.033333333333296,38.53,21.6666666666667,40.93,20.6,45.4,12.9428571428571,25.1725,21.0285714285714,34.75,22.6,41.1633333333333,20.79,39.29,10.9666666666667,752.366666666667,71.3333333333333,9.0,40.0,5.93333333333333,16.199412860441953
100,0,21.89,40.9666666666667,20.5,42.03,23.0,38.5,21.6,40.83333333333329,20.533333333333296,45.4,12.9007142857143,25.9270833333333,21.0238095238095,34.8066666666667,22.73,41.433333333333294,20.79,39.29,11.1333333333333,752.283333333333,71.6666666666667,9.0,40.0,6.16666666666667,26.14570196019485
90,0,21.89,41.0,20.5,42.09,23.0,38.5,21.6,40.6266666666667,20.5,45.4,12.8585714285714,26.6816666666667,21.0190476190476,34.8633333333333,22.79,41.56,20.79,39.29,11.3,752.2,72.0,9.0,40.0,6.4,49.45527808740735
90,0,21.89,41.0,20.5,42.1266666666667,23.0,38.5,21.6,40.59,20.5,45.4,12.8164285714286,27.43625,21.01428571428569,34.92,22.82333333333329,41.89,20.79,39.363333333333294,11.1833333333333,752.1,73.1666666666667,8.83333333333333,40.0,6.5,22.356427682098
80,0,21.89,41.09,20.4266666666667,42.2,22.9266666666667,38.5,21.6,40.59,20.533333333333296,45.4,12.7742857142857,28.19083333333329,21.0095238095238,34.9766666666667,22.89,42.223333333333294,20.79,39.4,11.0666666666667,752.0,74.3333333333333,8.66666666666667,40.0,6.6,27.709614881314337
90,0,21.89,41.1633333333333,20.5,42.463333333333296,22.89,38.53,21.56666666666669,40.59,20.533333333333296,45.4,12.7321428571429,28.94541666666669,21.004761904761896,35.0333333333333,22.9266666666667,42.5,20.79,39.4,10.95,751.9,75.5,8.5,40.0,6.7,8.67314264178276
70,0,21.89,41.29,20.5,42.59,22.89,38.59,21.5,40.59,20.5,45.4,12.69,29.7,21.0,35.09,23.0,42.5,20.79,39.4,10.8333333333333,751.7999999999998,76.6666666666667,8.33333333333333,40.0,6.8,17.485687357839197
110,0,21.89,41.29,20.5,42.53,22.8566666666667,38.5,21.5,40.59,20.5,45.4666666666667,12.7175,29.425,20.963333333333296,35.23,23.1,42.79,20.79,39.5,10.7166666666667,751.7,77.8333333333333,8.16666666666667,40.0,6.9,12.49182301107794
70,0,21.89,41.29,20.39,42.433333333333294,22.79,38.5,21.4266666666667,40.53,20.5,45.5,12.6666666666667,27.666666666666696,20.963333333333296,35.29,23.1666666666667,42.79,20.79,39.56,10.6,751.6,79.0,8.0,40.0,7.0,44.250793126411736
90,0,21.82333333333329,41.29,20.39,42.56,22.76,38.5,21.463333333333296,40.59,20.5,45.5,12.3966666666667,29.3333333333333,20.89,35.4,23.245,42.995,20.73,39.59,10.7166666666667,751.533333333333,79.0,7.8333333333333295,40.0,7.133333333333329,5.574659863486886
100,0,21.79,41.29,20.3566666666667,42.6266666666667,22.7,38.5,21.39,40.59,20.5,45.59,12.13,34.0,20.89,35.5266666666667,23.29,43.1266666666667,20.79,39.6633333333333,10.8333333333333,751.466666666667,79.0,7.666666666666669,40.0,7.26666666666667,23.89834745554253
90,0,21.8566666666667,41.43,20.29,42.83333333333329,22.7,38.59,21.39,40.7666666666667,20.5,45.59,11.7633333333333,38.53,20.89,35.73,23.29,43.2,20.76,39.7,10.95,751.4,79.0,7.5,40.0,7.4,49.42002530442552
110,0,21.89,42.43,20.29,42.963333333333296,22.7,38.6633333333333,21.39,40.9,20.5,45.7,11.47,42.515,20.89,35.8633333333333,23.365,43.145,20.76,39.7,11.0666666666667,751.3333333333329,79.0,7.3333333333333295,40.0,7.53333333333333,29.594053165055808
150,0,21.89,42.29,20.29,43.223333333333294,22.7,38.7,21.3566666666667,41.0,20.5,45.76,11.13,44.6966666666667,20.89,36.09,23.445,43.245,20.73,39.7,11.1833333333333,751.266666666667,79.0,7.16666666666667,40.0,7.666666666666669,11.16700426209718
130,0,21.79,42.23,20.29,43.3266666666667,22.7,38.76,21.29,41.06,20.5,45.79,11.0,42.7666666666667,20.89,36.09,23.5,43.363333333333294,20.79,39.76,11.3,751.2,79.0,7.0,40.0,7.8,12.534567492548376
110,0,21.79,42.363333333333294,20.29,43.4,22.79,38.79,21.34,41.245,20.5,45.79,11.0,40.893333333333295,20.89,36.06,23.5,43.18166666666671,20.7,39.9,11.0666666666667,751.216666666667,79.6666666666667,7.3333333333333295,40.0,7.7,32.981494546402246
100,0,21.8566666666667,42.4666666666667,20.32333333333329,43.4,22.79,38.9,21.39,41.433333333333294,20.5,45.79,11.0,38.6725,20.963333333333296,36.0,23.5,43.0,20.7,39.9,10.8333333333333,751.233333333333,80.3333333333333,7.666666666666669,40.0,7.599999999999999,25.21266146795824
90,0,21.79,42.3266666666667,20.32333333333329,43.3266666666667,22.79,38.9,21.39,41.36,20.56666666666669,45.863333333333294,11.0666666666667,35.6966666666667,20.9725,35.82125,23.54,42.9,20.73,39.9,10.6,751.25,81.0,8.0,40.0,7.5,23.413194401655343
100,0,21.82333333333329,42.1266666666667,20.29,43.1633333333333,22.79,38.9,21.32333333333329,41.09,20.6,45.845,11.19,34.66666666666669,21.0,35.6371428571429,23.5714285714286,42.7,20.79,39.9,10.3666666666667,751.266666666667,81.6666666666667,8.33333333333333,40.0,7.4,49.50241858605296
240,0,21.82333333333329,42.0666666666667,20.29,43.03,22.79,38.9,21.32333333333329,40.963333333333296,20.7,45.79,11.2633333333333,34.0,21.0,35.516,23.5,42.554,20.7,39.76,10.1333333333333,751.283333333333,82.3333333333333,8.66666666666667,40.0,7.3,42.20338070299476
470,0,21.89,41.995,20.29,42.9666666666667,22.79,38.9,21.3566666666667,40.7,20.7,45.79,11.16,32.3966666666667,21.0,35.4,23.5714285714286,42.4271428571429,20.7,39.7,9.9,751.2999999999998,83.0,9.0,40.0,7.2,26.19067153427749
100,0,21.89,42.6966666666667,20.29,42.9,22.79,38.9,21.29,40.5666666666667,20.6666666666667,45.7,10.96,32.26333333333329,21.0,35.29,23.5,42.272,20.7,39.7,9.93333333333333,751.2999999999998,81.3333333333333,8.66666666666667,40.0,6.91666666666667,38.62336101010442
100,0,21.89,43.4233333333333,20.26,43.69333333333329,22.79,38.9,21.29,40.33333333333329,20.6,45.7,10.89,27.366666666666696,21.0,35.0842857142857,23.5714285714286,42.0957142857143,20.7,39.7,9.96666666666667,751.2999999999998,79.6666666666667,8.33333333333333,40.0,6.633333333333329,3.697846864815801
420,0,22.0,42.8266666666667,20.2,43.5,22.79,38.9666666666667,21.29,40.0666666666667,20.6,45.73,10.83,25.3,21.0,34.834,23.6,41.776,20.7,39.7,10.0,751.2999999999998,78.0,8.0,40.0,6.35,23.034384008497
320,10,22.0,44.0266666666667,20.2,43.83333333333329,22.79,39.0,21.29,40.0,20.6,45.79,10.0666666666667,33.2666666666667,20.98625,34.77875,23.5375,41.24875,20.7,39.56,10.0333333333333,751.2999999999998,76.3333333333333,7.666666666666669,40.0,6.06666666666667,49.30546871619299
100,10,22.06666666666669,47.7333333333333,20.2,46.2266666666667,22.79,39.06,21.29,40.0,20.6,45.86,9.46,35.86,20.89,34.678,23.5,40.856,20.7,39.433333333333294,10.0666666666667,751.2999999999998,74.6666666666667,7.3333333333333295,40.0,5.78333333333333,26.41609446145594
110,10,22.1333333333333,48.4666666666667,20.2,49.45,22.89,39.36,21.2,39.79,20.6,46.1333333333333,9.39,35.66666666666669,20.93714285714289,34.59,23.43714285714289,40.5671428571429,20.7,39.29,10.1,751.2999999999998,73.0,7.0,40.0,5.5,49.50140787987039
150,20,22.1,47.6,20.1666666666667,49.033333333333296,22.89,39.6333333333333,21.2,39.73,20.6,46.5666666666667,9.25666666666667,34.4666666666667,20.89,34.5,23.412,40.594,20.6333333333333,39.1566666666667,9.883333333333328,751.2999999999998,73.3333333333333,7.16666666666667,40.0,5.3333333333333295,10.501157795079052
160,30,22.1,47.3266666666667,20.1,48.2333333333333,22.89,39.8,21.2,39.8266666666667,20.72666666666669,55.5666666666667,8.89666666666667,34.3966666666667,20.89,34.4428571428571,23.5,40.79,20.7,39.1633333333333,9.66666666666667,751.2999999999998,73.6666666666667,7.3333333333333295,40.0,5.16666666666667,16.069280565716326
140,20,22.1,46.76333333333329,20.06666666666669,47.1233333333333,22.89,40.1333333333333,21.2,39.9666666666667,21.0,64.93,8.63,35.0633333333333,20.89,34.36,23.54,40.656,20.7,38.963333333333296,9.45,751.2999999999998,74.0,7.5,40.0,5.0,25.828418554738164
130,30,22.1,46.03,20.0,46.4566666666667,22.963333333333296,40.2,21.29,40.29,20.9266666666667,64.9966666666667,8.5,33.2,20.89,34.2,23.54285714285709,39.88,20.6,38.863333333333294,9.233333333333327,751.2999999999998,74.3333333333333,7.666666666666669,40.0,4.8333333333333295,5.507675523404032
130,20,22.1,45.1333333333333,19.963333333333296,45.7966666666667,22.89,40.26,21.29,40.29,20.8566666666667,63.433333333333294,8.323333333333329,32.53,20.89,34.054,23.5,39.22,20.6,38.73,9.01666666666667,751.2999999999998,74.6666666666667,7.8333333333333295,40.0,4.66666666666667,27.78961177682504
130,30,22.1,44.8,19.89,45.33,22.89,40.1633333333333,21.29,40.23,20.79,61.7666666666667,8.13,32.6633333333333,20.8328571428571,33.8,23.5,38.7,20.6,38.59,8.8,751.2999999999998,75.0,8.0,40.0,4.5,27.849483746103942
110,20,22.06666666666669,44.33333333333329,19.8566666666667,44.863333333333294,22.89,40.09,21.29,40.363333333333294,20.7,59.8666666666667,7.96666666666667,33.2266666666667,20.83,33.714,23.39,37.98125,20.6,38.53,8.76666666666667,751.35,74.5,8.0,40.0,4.36666666666667,44.67895639827474
120,30,22.0,43.8,19.79,44.463333333333296,22.89,39.9666666666667,21.39,40.495,20.7,58.66666666666671,7.9,33.6333333333333,20.79,33.59,23.39,37.46,20.6,38.363333333333294,8.733333333333329,751.4,74.0,8.0,40.0,4.23333333333333,14.907456666696817
130,20,22.0,43.2966666666667,19.79,44.223333333333294,22.89,39.795,21.4266666666667,40.26,20.8,62.0,7.866666666666669,34.19333333333329,20.79,33.59,23.3042857142857,37.2257142857143,20.533333333333296,38.23,8.699999999999998,751.45,73.5,8.0,40.0,4.1,11.217919772025196
130,30,22.0,42.963333333333296,19.73,44.03,22.89,39.7,21.4266666666667,40.1266666666667,21.26,73.45999999999998,7.8,34.6,20.79,33.8657142857143,23.29,36.9,20.56666666666669,38.09,8.66666666666667,751.5,73.0,8.0,40.0,3.966666666666669,31.609125446993858
110,10,22.0,42.76,19.7,43.76,22.89,39.7,21.4266666666667,40.0,21.26,69.8333333333333,7.656666666666669,35.4933333333333,20.83,34.434,23.29,36.5671428571429,20.5,38.03,8.63333333333333,751.5499999999998,72.5,8.0,40.0,3.8333333333333295,40.78679691301659
80,10,21.9266666666667,42.5,19.6333333333333,43.6266666666667,22.82333333333329,39.5666666666667,21.5,40.0,21.1,66.2425,7.53,36.2333333333333,20.8614285714286,34.6942857142857,23.29,36.29,20.5,37.863333333333294,8.599999999999998,751.6,72.0,8.0,40.0,3.7,27.183610142674297
30,0,21.963333333333296,42.4566666666667,19.6,43.6266666666667,22.79,39.4666666666667,21.5,39.9,21.0,64.09,7.46666666666667,36.5666666666667,20.89,35.09,23.29,36.473333333333294,20.5,37.6566666666667,8.55,751.6,72.0,7.8333333333333295,40.0,3.666666666666672,39.638142264448106
50,0,21.89,42.7225,19.533333333333296,43.76,22.79,39.4,21.5,39.8266666666667,20.963333333333296,63.363333333333294,7.3333333333333295,36.96,20.89,35.17,23.29,36.916,20.39,37.3266666666667,8.5,751.6,72.0,7.666666666666669,40.0,3.6333333333333298,46.73525543184951
40,0,21.89,42.6266666666667,19.5,43.8266666666667,22.79,39.433333333333294,21.5,39.79,20.89,62.83,7.15666666666667,38.0,20.89,35.3671428571429,23.2257142857143,37.2,20.463333333333296,37.5266666666667,8.449999999999998,751.6,72.0,7.5,40.0,3.6,27.97509290976449
60,0,21.79,42.53,19.4266666666667,43.9,22.79,39.5,21.5,39.73,20.89,62.1233333333333,7.03,38.66666666666669,20.89,35.54,23.2,37.29,20.463333333333296,37.59,8.4,751.6,72.0,7.3333333333333295,40.0,3.56666666666667,25.19132336601615
50,0,21.79,42.53,19.39,43.9,22.79,39.5,21.39,39.59,20.82333333333329,61.26333333333329,6.93333333333333,39.6966666666667,20.89,35.73375,23.1142857142857,37.29,20.39,37.92,8.349999999999998,751.6,72.0,7.16666666666667,40.0,3.53333333333333,40.25668391259387
50,0,21.76,42.4,19.32333333333329,43.9,22.73,39.56,21.39,39.59,20.79,59.9966666666667,6.93333333333333,40.363333333333294,20.89,35.8685714285714,23.04,37.254,20.39,38.43,8.3,751.6,72.0,7.0,40.0,3.5,21.75925766350701
50,0,21.7,42.3266666666667,19.29,43.9,22.79,39.59,21.39,39.59,20.79,59.1966666666667,6.8,41.4666666666667,20.89,36.036,23.0,37.3685714285714,20.4266666666667,38.8,8.18333333333333,751.616666666667,72.8333333333333,7.0,38.16666666666669,3.53333333333333,6.016959575936198
50,10,21.7,42.1633333333333,19.2,43.9,22.73,39.59,21.32333333333329,39.59,20.76,58.2666666666667,6.66,42.06,20.89,36.204285714285696,22.89,37.44,20.5,39.06,8.06666666666667,751.6333333333331,73.6666666666667,7.0,36.33333333333329,3.56666666666667,38.14534081611782
50,0,21.7,42.03,19.2,43.9,22.79,39.5,21.29,39.59,20.76,57.66666666666671,6.545,42.85,20.912,36.376,22.8328571428571,37.64,20.5,39.3266666666667,7.95,751.65,74.5,7.0,34.5,3.6,19.137671997305
